gene	SRR5575407	SRR5575408	SRR5575409	SRR5575410	SRR5575413	SRR5575598	SRR5575599	SRR5575605	SRR5575606	SRR7716235	SRR7716244	SRR7716245	SRR7716246	SRR7716247
SRR5575407_k141_100153_27	32.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_28	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_29	35.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_3	52.0	0.0	5.0	5.0	0.0	27.0	2.0	30.0	0.0	44.0	11.0	3.0	60.0	8.0
SRR5575407_k141_100153_30	49.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_31	71.0	0.0	76.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_32	110.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_33	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_34	40.0	0.0	34.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_35	110.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SRR5575407_k141_100153_36	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_37	56.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_38	56.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_39	45.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_4	76.0	0.0	59.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_40	56.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_41	41.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_42	134.0	0.0	89.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	6.0	3.0	0.0
SRR5575407_k141_100153_43	134.0	0.0	115.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_44	117.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	2.0	0.0
SRR5575407_k141_100153_45	156.0	0.0	121.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	16.0
SRR5575407_k141_100153_46	129.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_47	123.0	0.0	116.0	0.0	0.0	2.0	2.0	0.0	4.0	2.0	0.0	0.0	2.0	0.0
SRR5575407_k141_100153_48	127.0	0.0	95.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	2.0
SRR5575407_k141_100153_49	182.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	4.0	0.0
SRR5575407_k141_100153_5	117.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_50	122.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_51	84.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_52	63.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_53	51.0	2.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_54	18.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_55	45.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_56	118.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_57	46.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_58	30.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_59	25.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_6	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_60	32.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_61	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_62	68.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_63	93.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_65	24.0	0.0	24.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_66	105.0	0.0	111.0	0.0	0.0	7.0	2.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0
SRR5575407_k141_100153_67	106.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0
SRR5575407_k141_100153_68	102.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_69	246.0	0.0	167.0	0.0	0.0	3.0	0.0	2.0	2.0	7.0	4.0	3.0	0.0	0.0
SRR5575407_k141_100153_7	90.0	0.0	55.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	3.0	0.0	11.0	0.0
SRR5575407_k141_100153_70	82.0	0.0	57.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0
SRR5575407_k141_100153_71	92.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_72	147.0	0.0	131.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_73	89.0	0.0	92.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_74	62.0	0.0	56.0	21.0	2.0	12.0	16.0	21.0	3.0	0.0	13.0	14.0	11.0	4.0
SRR5575407_k141_100153_75	113.0	0.0	113.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_76	87.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_77	34.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_78	149.0	0.0	159.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_79	157.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_8	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_80	243.0	0.0	202.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_81	177.0	0.0	149.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	2.0	0.0	7.0	0.0
SRR5575407_k141_100153_82	216.0	0.0	169.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0
SRR5575407_k141_100153_83	82.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_84	123.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_85	59.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_86	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_87	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_88	95.0	0.0	70.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	5.0	6.0	4.0	2.0
SRR5575407_k141_100153_89	90.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_9	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_90	72.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_91	97.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_93	284.0	0.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
SRR5575407_k141_100153_94	140.0	0.0	83.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_95	64.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_96	30.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_97	18.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_98	232.0	0.0	174.0	0.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100153_99	124.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100156_1	36.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
SRR5575407_k141_100158_1	8.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	7.0	0.0
SRR5575407_k141_100158_2	7.0	0.0	3.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	4.0	0.0
SRR5575407_k141_100160_12	96.0	0.0	336.0	0.0	0.0	0.0	0.0	29.0	29.0	0.0	6.0	0.0	0.0	0.0
SRR5575407_k141_100160_13	39.0	0.0	117.0	0.0	0.0	0.0	0.0	3.0	15.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100160_14	173.0	0.0	595.0	0.0	0.0	0.0	0.0	60.0	69.0	0.0	28.0	0.0	10.0	0.0
SRR5575407_k141_100160_15	190.0	0.0	609.0	0.0	0.0	0.0	0.0	44.0	77.0	0.0	48.0	0.0	0.0	0.0
SRR5575407_k141_100160_18	209.0	0.0	841.0	0.0	0.0	0.0	0.0	66.0	78.0	0.0	38.0	0.0	0.0	0.0
SRR5575407_k141_100160_19	304.0	2.0	781.0	148.0	0.0	0.0	0.0	82.0	120.0	0.0	37.0	0.0	19.0	0.0
SRR5575407_k141_100160_20	102.0	0.0	307.0	0.0	0.0	0.0	0.0	28.0	37.0	0.0	10.0	0.0	12.0	0.0
SRR5575407_k141_100160_23	107.0	0.0	407.0	0.0	0.0	0.0	2.0	32.0	62.0	0.0	22.0	0.0	0.0	0.0
SRR5575407_k141_100160_25	88.0	0.0	344.0	0.0	0.0	0.0	0.0	33.0	35.0	0.0	12.0	0.0	3.0	0.0
SRR5575407_k141_100160_26	379.0	0.0	176.0	103.0	0.0	109.0	0.0	120.0	18.0	0.0	8.0	0.0	42.0	70.0
SRR5575407_k141_100160_4	129.0	0.0	360.0	0.0	0.0	0.0	0.0	51.0	30.0	0.0	28.0	0.0	8.0	0.0
SRR5575407_k141_100160_8	181.0	0.0	604.0	0.0	0.0	0.0	0.0	43.0	27.0	0.0	25.0	0.0	0.0	0.0
SRR5575407_k141_100165_1	9.0	0.0	0.0	8.0	0.0	0.0	0.0	6.0	3.0	0.0	2.0	0.0	2.0	44.0
SRR5575407_k141_100165_2	54.0	2.0	14.0	22.0	2.0	0.0	2.0	16.0	6.0	0.0	16.0	0.0	10.0	189.0
SRR5575407_k141_100165_3	17.0	4.0	0.0	7.0	0.0	0.0	0.0	0.0	3.0	0.0	3.0	0.0	3.0	73.0
SRR5575407_k141_100168_1	33.0	0.0	6.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	5.0	0.0
SRR5575407_k141_100171_1	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
SRR5575407_k141_100174_1	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100174_2	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100175_1	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100175_2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100177_1	7.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0
SRR5575407_k141_100178_1	2.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100178_2	13.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100179_10	4525.0	0.0	250.0	158.0	32.0	56.0	108.0	79.0	17.0	101.0	86.0	0.0	210.0	144.0
SRR5575407_k141_100179_2	2978.0	0.0	175.0	140.0	29.0	122.0	110.0	53.0	6.0	110.0	101.0	0.0	142.0	159.0
SRR5575407_k141_100179_3	5564.0	0.0	347.0	208.0	41.0	61.0	188.0	92.0	24.0	157.0	135.0	0.0	256.0	198.0
SRR5575407_k141_100179_4	2420.0	0.0	200.0	82.0	25.0	26.0	64.0	43.0	9.0	74.0	57.0	0.0	126.0	105.0
SRR5575407_k141_100179_5	2536.0	0.0	173.0	73.0	23.0	49.0	95.0	40.0	6.0	61.0	42.0	0.0	121.0	88.0
SRR5575407_k141_100179_6	3205.0	0.0	250.0	170.0	36.0	39.0	136.0	77.0	20.0	96.0	76.0	0.0	163.0	143.0
SRR5575407_k141_100179_7	2746.0	0.0	188.0	114.0	42.0	43.0	97.0	52.0	6.0	62.0	86.0	0.0	126.0	92.0
SRR5575407_k141_100179_8	2640.0	0.0	201.0	117.0	29.0	23.0	64.0	48.0	7.0	66.0	60.0	0.0	135.0	93.0
SRR5575407_k141_100179_9	4126.0	2.0	331.0	169.0	43.0	43.0	120.0	55.0	16.0	115.0	93.0	0.0	244.0	153.0
SRR5575407_k141_100180_1	7.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	2.0	0.0
SRR5575407_k141_100181_1	14.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	56.0	0.0	0.0	9.0	0.0
SRR5575407_k141_100182_1	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100182_2	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100183_2	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	18.0
SRR5575407_k141_100190_1	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100190_2	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100191_1	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100191_10	86.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100191_11	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100191_12	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100191_13	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100191_14	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100191_15	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100191_2	154.0	0.0	8.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	26.0	0.0	0.0	0.0
SRR5575407_k141_100191_3	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100191_4	181.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100191_5	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100191_6	118.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100191_7	101.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100191_8	186.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SRR5575407_k141_100191_9	201.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_10	26.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_11	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_12	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_13	461.0	0.0	2.0	0.0	0.0	36.0	16.0	0.0	6.0	27.0	0.0	3.0	9.0	0.0
SRR5575407_k141_100193_14	56.0	0.0	0.0	2.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_15	369.0	0.0	0.0	0.0	0.0	20.0	20.0	0.0	0.0	14.0	2.0	0.0	0.0	0.0
SRR5575407_k141_100193_16	38.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	6.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_17	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_18	118.0	2.0	0.0	0.0	0.0	13.0	2.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_19	56.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_2	58.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_20	122.0	0.0	0.0	0.0	0.0	10.0	12.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_21	21.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0
SRR5575407_k141_100193_22	74.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_23	42.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_24	205.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_25	48.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_26	36.0	0.0	0.0	0.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_27	77.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_28	146.0	0.0	0.0	0.0	0.0	9.0	6.0	2.0	6.0	4.0	3.0	0.0	0.0	0.0
SRR5575407_k141_100193_29	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_3	68.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_30	141.0	0.0	2.0	0.0	0.0	4.0	8.0	2.0	0.0	4.0	5.0	0.0	0.0	0.0
SRR5575407_k141_100193_31	154.0	0.0	0.0	0.0	0.0	4.0	5.0	0.0	2.0	10.0	4.0	0.0	2.0	0.0
SRR5575407_k141_100193_32	134.0	0.0	0.0	0.0	0.0	11.0	9.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0
SRR5575407_k141_100193_33	52.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_34	78.0	0.0	0.0	0.0	0.0	7.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_35	68.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0
SRR5575407_k141_100193_36	73.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	4.0	2.0	0.0	0.0
SRR5575407_k141_100193_37	105.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	2.0	5.0	2.0	0.0	0.0	0.0
SRR5575407_k141_100193_38	45.0	0.0	0.0	0.0	0.0	7.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_39	38.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_4	34.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	5.0
SRR5575407_k141_100193_40	15.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_41	9.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_42	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_43	45.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_44	52.0	0.0	0.0	0.0	0.0	5.0	7.0	0.0	2.0	3.0	2.0	0.0	0.0	0.0
SRR5575407_k141_100193_45	27.0	3.0	4.0	6.0	0.0	13.0	3.0	9.0	11.0	3.0	6.0	107.0	2.0	2.0
SRR5575407_k141_100193_46	45.0	3.0	7.0	11.0	0.0	15.0	4.0	13.0	22.0	2.0	0.0	149.0	3.0	4.0
SRR5575407_k141_100193_5	60.0	0.0	0.0	0.0	0.0	3.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_6	32.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_7	44.0	0.0	0.0	0.0	0.0	7.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_8	13.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100193_9	47.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100196_1	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SRR5575407_k141_100197_1	10.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	2.0	0.0	0.0	0.0
SRR5575407_k141_1001_10	60.0	4.0	9.0	0.0	0.0	32.0	10.0	0.0	0.0	10.0	116.0	268.0	3.0	14.0
SRR5575407_k141_1001_11	48.0	0.0	13.0	0.0	0.0	32.0	14.0	0.0	0.0	4.0	139.0	278.0	3.0	9.0
SRR5575407_k141_1001_12	53.0	11.0	6.0	0.0	0.0	22.0	2.0	0.0	0.0	2.0	111.0	231.0	5.0	4.0
SRR5575407_k141_1001_13	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	8.0	0.0	0.0
SRR5575407_k141_1001_16	11.0	9.0	0.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	23.0	82.0	0.0	5.0
SRR5575407_k141_1001_2	159.0	4.0	34.0	6.0	0.0	53.0	24.0	0.0	4.0	4.0	199.0	365.0	0.0	18.0
SRR5575407_k141_1001_3	66.0	0.0	11.0	0.0	0.0	30.0	11.0	3.0	0.0	2.0	125.0	230.0	3.0	12.0
SRR5575407_k141_1001_4	106.0	2.0	29.0	0.0	2.0	34.0	15.0	0.0	2.0	7.0	153.0	295.0	3.0	10.0
SRR5575407_k141_1001_5	128.0	6.0	32.0	2.0	0.0	47.0	20.0	4.0	2.0	3.0	230.0	518.0	7.0	32.0
SRR5575407_k141_1001_6	104.0	8.0	21.0	4.0	0.0	52.0	21.0	2.0	2.0	5.0	123.0	334.0	10.0	18.0
SRR5575407_k141_1001_7	98.0	0.0	12.0	0.0	0.0	35.0	26.0	2.0	0.0	12.0	258.0	474.0	8.0	12.0
SRR5575407_k141_1001_8	58.0	0.0	3.0	0.0	0.0	22.0	8.0	0.0	2.0	5.0	125.0	225.0	0.0	9.0
